lon,lat,alt,cum_dist_m,zone
-121.75577133301174,36.58485764981808,0.0,871.5932496348704,s5
-121.75574980028956,36.58485286874438,0.0,873.5919856775284,s5
-121.75572826129039,36.584848076426745,0.0,875.5915949150024,s5
-121.75570673114706,36.584843283151876,0.0,877.590468546458,s5
-121.75568519302476,36.58483849232596,0.0,879.5899583450762,s5
-121.75566365615649,36.58483371312634,0.0,881.5889974028917,s5
-121.75564211050896,36.584828950360546,0.0,883.5883112530611,s5
-121.75562055804875,36.58482421129453,0.0,885.5875198004413,s5
-121.75559899670404,36.58481950189025,0.0,887.5866325796518,s5
-121.75557742101516,36.584814826989486,0.0,889.5859876767202,s5
-121.75555583671093,36.58481019310669,0.0,891.5849117332114,s5
-121.75553423209763,36.58480560245764,0.0,893.5843645799034,s5
-121.75551261913469,36.58480106124865,0.0,895.5831498471324,s5
-121.75549098219301,36.58479656929211,0.0,897.5826423560766,s5
-121.75546933688922,36.58479213190943,0.0,899.5813590877391,s5
-121.75544766627014,36.584787747180094,0.0,901.5808418222471,s5
-121.75542598703187,36.58478341912698,0.0,903.5795522159475,s5
-121.75540428304471,36.58477914470043,0.0,905.5789926393599,s5
-121.7553825701634,36.584774926388654,0.0,907.5777388861891,s5
-121.75536083444611,36.584770760428334,0.0,909.5771208856361,s5
-121.75533908976426,36.584766647735165,0.0,911.5759255796352,s5
-121.75531732497174,36.58476258409975,0.0,913.5752477518693,s5
-121.7552955515331,36.58475856899416,0.0,915.5741165570214,s5
-121.7552737610835,36.58475459792068,0.0,917.5733868740751,s5
-121.75525196278116,36.584750669144675,0.0,919.5723138042392,s5
-121.75523015063685,36.58474677797113,0.0,921.5715443939035,s5
-121.75520833189695,36.58474292175165,0.0,923.5705174693537,s5
-121.75518650238355,36.58473909566413,0.0,925.5697196602729,s5
-121.75516466790383,36.58473529643931,0.0,927.5687254411292,s5
-121.75514282555486,36.58473151921366,0.0,929.5679064588226,s5
-121.75512098008228,36.58472776036193,0.0,931.5669344544746,s5
-121.75509912950724,36.5847240150954,0.0,933.5660951775861,s5
-121.75507727767037,36.58472027965273,0.0,935.5651401137599,s5
-121.75505542341854,36.58471654948402,0.0,937.5642753040497,s5
-121.7550335695867,36.5847128208631,0.0,939.5633382589924,s5
-121.75501171600841,36.584709089691536,0.0,941.562437709533,s5
-121.75498986417105,36.584705352410715,0.0,943.56152536327,s5
-121.75496801525688,36.58470160562155,0.0,945.5605763863217,s5
-121.7549461688961,36.584697846037564,0.0,947.5596998141683,s5
-121.75492432808458,36.5846940712401,0.0,949.5586907373455,s5
-121.75490249003448,36.58469027830494,0.0,951.5578629033065,s5
-121.75488066000203,36.58468646607417,0.0,953.5567857892146,s5
-121.7548588322741,36.58468263208577,0.0,955.5560196265571,s5
-121.75483701469705,36.58467877669944,0.0,957.554872834857,s5
-121.75481519829263,36.58467489803255,0.0,959.554178203569,s5
-121.75479339362474,36.5846709980858,0.0,961.5529679313273,s5
-121.75477158845337,36.58466707543158,0.0,963.552348840544,s5
-121.75474979600186,36.584663133380936,0.0,965.5510888017991,s5
-121.75472800124452,36.58465917032507,0.0,967.5505416150876,s5
-121.75470621964607,36.584655190635694,0.0,969.5492527776497,s5
-121.75468443379975,36.584651193516805,0.0,971.54876297121,s5
-121.75466266085635,36.58464718330862,0.0,973.5474702247715,s5
-121.75464088341816,36.5846431554024,0.0,975.5470078409364,s5
-121.7546191217426,36.5846391051882,0.0,977.5457258368203,s5
-121.75459736400155,36.58463500859264,0.0,979.5452647200374,s5
-121.75457563476834,36.58463084568822,0.0,981.5440071743953,s5
-121.75455392480286,36.584626587848106,0.0,983.5435353258185,s5
-121.75453225888411,36.5846222135696,0.0,985.5423321128968,s5
-121.75451062997331,36.584617696672545,0.0,987.5418249381281,s5
-121.75448906069508,36.58461301812698,0.0,989.5407358399987,s5
-121.75446754844216,36.584608155438474,0.0,991.5401369141659,s5
-121.75444611085891,36.584603091665855,0.0,993.5392616238067,s5
-121.75442475357316,36.584597809266675,0.0,995.5384696187375,s5
-121.75440348446996,36.58459229225751,0.0,997.5379515131822,s5
-121.75438232287969,36.58458653001966,0.0,999.536814544401,s5
-121.75436126033647,36.58458050540784,0.0,1001.5368248679075,s5
-121.75434033643553,36.58457421744242,0.0,1003.5351616857356,s5
-121.7543195192123,36.58456764484681,0.0,1005.5358525437198,s5
-121.75429887426459,36.584560799436346,0.0,1007.5335097529903,s6
-121.75427834132324,36.5845536526184,0.0,1009.5349166054926,s6
-121.75425801375745,36.584546230502895,0.0,1011.5318667228677,s6
-121.75423780524171,36.584538494885905,0.0,1013.5337850909573,s6
-121.75421783070726,36.58453048380991,0.0,1015.5302293582552,s6
-121.75419799050171,36.58452215045303,0.0,1017.532183683558,s6
-121.75417840588169,36.58451353776647,0.0,1019.5285325724468,s6
-121.75415898468145,36.584504595617695,0.0,1021.5299267484123,s6
-121.75413983603178,36.584495361166006,0.0,1023.5266271537953,s6
-121.75412089601583,36.58448578781285,0.0,1025.5270419761925,s6
-121.75410224978877,36.58447589679023,0.0,1027.5243808192893,s6
-121.75408387270446,36.58446564991263,0.0,1029.5238313247423,s6
-121.75406582602984,36.5844550496416,0.0,1031.5218647860788,s6
-121.75404812008509,36.584444068914316,0.0,1033.5207843963678,s6
-121.75403079981672,36.58443269951707,0.0,1035.5193986641596,s6
-121.75401389861219,36.58442092341797,0.0,1037.5182782115312,s6
-121.75399746174449,36.58440872595203,0.0,1039.5172612216425,s6
-121.7539815384723,36.58439609231832,0.0,1041.5163090535991,s6
-121.75396618262118,36.58438300785753,0.0,1043.515514014506,s6
-121.75395144719826,36.58436946799957,0.0,1045.5146641523502,s6
-121.75393737743671,36.58435547438396,0.0,1047.5138839339568,s6
-121.75392398561105,36.58434105626241,0.0,1049.5129574151292,s6
-121.75391125006792,36.58432625590828,0.0,1051.5120802985173,s6
-121.75389914026259,36.58431111969583,0.0,1053.511027693194,s6
-121.75388761675147,36.58429569255724,0.0,1055.5096048280566,s6
-121.75387663550906,36.58428000375637,0.0,1057.508812600713,s6
-121.75386617097408,36.58426410329191,0.0,1059.5064157082102,s6
-121.7538561704659,36.5842479842465,0.0,1061.50655243925,s6
-121.75384663674382,36.584231719412124,0.0,1063.502963138493,s6
-121.75383750764234,36.584215253537316,0.0,1065.5045141344183,s6
-121.753828817486,36.58419869330057,0.0,1067.499993499929,s6
-121.75382049835402,36.58418193932836,0.0,1069.5027095714893,s6
-121.75381260367733,36.584165124070594,0.0,1071.4979756525747,s6
-121.75380506963356,36.5841481275338,0.0,1073.5009738948934,s6
-121.75379794988483,36.58413108226433,0.0,1075.4969215901879,s6
-121.75379119550425,36.58411388032546,0.0,1077.499240183447,s6
-121.75378484533506,36.584096625876214,0.0,1079.4965222413784,s6
-121.75377887043801,36.58407924920331,0.0,1081.4975755792975,s6
-121.7537732890018,36.584061809280946,0.0,1083.496303858089,s6
-121.7537680889637,36.584044283611746,0.0,1085.4960291675452,s6
-121.75376326999101,36.584026686769114,0.0,1087.4958057128183,s6
-121.7537588278346,36.5840090352196,0.0,1089.4945308657984,s6
-121.75375474859891,36.58399131276754,0.0,1091.4947855153948,s6
-121.75375102705179,36.58397355815938,0.0,1093.4929644801398,s6
-121.75374764072457,36.58395574050515,0.0,1095.4932776586445,s6
-121.75374457882798,36.58393790580179,0.0,1097.4912723205866,s6
-121.75374181398597,36.58392001997363,0.0,1099.4914243831138,s6
-121.75373932840671,36.58390212670871,0.0,1101.4894587573142,s7
-121.75373709129376,36.58388419514025,0.0,1103.4893690033696,s7
-121.75373507816126,36.58386626181812,0.0,1105.4875659223667,s7
-121.75373325544598,36.583848301929386,0.0,1107.4872367228788,s7
-121.75373159313027,36.58383034333043,0.0,1109.4856450061689,s7
-121.7537300553131,36.583812367919975,0.0,1111.4851158869697,s7
-121.7537286078563,36.58379439531781,0.0,1113.483735440576,s7
-121.75372721345518,36.58377641366938,0.0,1115.4830547626002,s7
-121.75372583886805,36.583758435711545,0.0,1117.481855414059,s7
-121.75372445231113,36.58374045482734,0.0,1119.4810463895803,s7
-121.75372303720773,36.58372247754065,0.0,1121.4799991467796,s7
-121.7537215838434,36.583704501200934,0.0,1123.479066893571,s7
-121.75372009380149,36.58368652658865,0.0,1125.4781596241446,s7
-121.75371857334491,36.58366855490067,0.0,1127.4771120085873,s7
-121.7537170297201,36.583650582052265,0.0,1129.4763350666328,s7
-121.75371547141789,36.58363261345684,0.0,1131.4751785133199,s7
-121.75371390505236,36.583614640796974,0.0,1133.4745223539771,s7
-121.75371233841697,36.58359667359165,0.0,1135.4732640841771,s7
-121.75371077677725,36.583578699665644,0.0,1137.4727184673068,s7
-121.75370922726611,36.58356073230201,0.0,1139.471370798508,s7
-121.7537076939402,36.58354275592273,0.0,1141.4709212515456,s7
-121.75370618329204,36.583524787051374,0.0,1143.4695021976986,s7
-121.75370469833808,36.58350680734342,0.0,1145.4691287830249,s7
-121.75370324492374,36.58348883582937,0.0,1147.4676624035972,s7
-121.75370182521418,36.58347085223624,0.0,1149.4673396722499,s7
-121.7537004443921,36.58345287716342,0.0,1151.465855132821,s7
-121.75369910396674,36.58343488942593,0.0,1153.465553163532,s7
-121.75369780843474,36.583416910096275,0.0,1155.4640827439373,s7
-121.75369655884273,36.58339891820572,0.0,1157.463769713671,s7
-121.75369535898565,36.58338093413465,0.0,1159.4623462180361,s7
-121.75369420961846,36.58336293828411,0.0,1161.4619904701576,s7
-121.75369311383778,36.58334494919161,0.0,1163.460644722761,s7
-121.75369207224539,36.58332694971649,0.0,1165.4602177940303,s7
-121.75369108727206,36.58330895552523,0.0,1167.4589752650259,s7
-121.75369015946133,36.58329095285195,0.0,1169.4584540855467,s7
-121.75368929063737,36.583272953671994,0.0,1171.457333269007,s7
-121.75368848134808,36.58325494827376,0.0,1173.4567018668488,s7
-121.75368773289034,36.58323694439089,0.0,1175.4557125835536,s7
-121.75368704584312,36.583218936759835,0.0,1177.45496242144,s7
-121.75368642108229,36.5832009286157,0.0,1179.454105492082,s7
-121.75368585921794,36.58318291923941,0.0,1181.4532357327137,s7
-121.75368536081658,36.583164907404516,0.0,1183.4525039335538,s7
-121.75368492650708,36.583146896763374,0.0,1185.4515199377681,s7
-121.75368455667065,36.58312888191181,0.0,1187.4508992332637,s7
-121.75368425193267,36.583110870477164,0.0,1189.4498114249072,s7
-121.75368401261304,36.58309285335876,0.0,1191.4492829934818,s7
-121.75368383931911,36.583074841604656,0.0,1193.4481047336656,s7
-121.75368373242006,36.58305682301695,0.0,1195.4476475078748,s7
-121.7536836925131,36.583038811431884,0.0,1197.446393499862,s7
-121.75368372012058,36.5830207922022,0.0,1199.4459861419946,s7
-121.75368381584855,36.58300278130345,0.0,1201.4446711310875,s7
-121.75368398047532,36.582984762283424,0.0,1203.444293248836,s7
-121.7536842146549,36.582966752629794,0.0,1205.4429315811194,s7
-121.75368451951648,36.58294873469812,0.0,1207.4425647757978,s7
-121.75368489582587,36.58293072690698,0.0,1209.4411702981567,s7
-121.75368534515583,36.582912710991955,0.0,1211.4407979378918,s7
-121.7536858684643,36.58289470575728,0.0,1213.439384801748,s7
-121.75368646786265,36.58287669287193,0.0,1215.4389915173247,s7
-121.75368714460159,36.582858690988715,0.0,1217.437575537746,s7
-121.75368790141592,36.582840682280356,0.0,1219.4371465100232,s7
-121.75368873997766,36.58282268469141,0.0,1221.435745608754,s7
-121.7536896637188,36.58280468151109,0.0,1223.4352654126983,s7
-121.75369067487901,36.58278668936921,0.0,1225.4339002788108,s7
-121.75369177764895,36.5827686933411,0.0,1227.4333538691776,s7
-121.75369297499792,36.58275070810469,0.0,1229.4320472955853,s7
-121.75369427191657,36.58273272121258,0.0,1231.4314216974124,s7
-121.75369567224475,36.58271474479066,0.0,1233.4301951052082,s7
-121.75369718155619,36.58269676947437,0.0,1235.4294813427896,s7
-121.75369880344506,36.58267880429597,0.0,1237.428351510821,s7
-121.75370054192513,36.58266084335037,0.0,1239.427538188409,s7
-121.75370239613348,36.58264289178938,0.0,1241.426519748225,s7
-121.75370436423316,36.5826249473015,0.0,1243.425591397685,s7
-121.75370644278482,36.58260701057062,0.0,1245.4247011835962,s7
-121.75370862775571,36.58258908360979,0.0,1247.4236407024737,s7
-121.75371091616142,36.58257116217184,0.0,1249.4228973530544,s7
-121.75371330374219,36.58255325332343,0.0,1251.4216936564983,s7
-121.75371578886588,36.582535347499764,0.0,1253.421108461869,s7
-121.75371836708031,36.58251745717258,0.0,1255.419758989937,s7
-121.75372103823626,36.582499567333294,0.0,1257.4193331134884,s7
-121.75372379751937,36.58248169584968,0.0,1259.41784415971,s7
-121.75372664627457,36.58246382248385,0.0,1261.4175675891809,s7
-121.75372957921574,36.58244597012117,0.0,1263.4159550074896,s7
-121.7537325990657,36.5824281141604,0.0,1265.4157745439818,s7
-121.75373570018287,36.582410280897754,0.0,1267.4140955516125,s7
-121.75373888634833,36.582392443245766,0.0,1269.4139700056503,s7
-121.75374215173052,36.58237462927407,0.0,1271.4122680439636,s7
-121.75374550089266,36.582356810792234,0.0,1273.412171213734,s7
-121.75374892792051,36.58233901654757,0.0,1275.4104729176913,s7
-121.75375243793371,36.58232121817661,0.0,1277.4103802042541,s7
-121.75375602503708,36.58230344421581,0.0,1279.4087091369486,s7
-121.75375969467758,36.582285666971266,0.0,1281.4085975018572,s7
-121.7537634410964,36.58226791396202,0.0,1283.4069744438655,s7
-121.75376726983882,36.58225015892882,0.0,1285.4068220173556,s7
-121.75377117540302,36.582232427634395,0.0,1287.4052653482884,s7
-121.75377516320685,36.58221469595066,0.0,1289.4050516373748,s7
-121.75377922814191,36.58219698721177,0.0,1291.4035777047147,s7
-121.75378337526948,36.58217928005258,0.0,1293.4032836288688,s7
-121.7537876000165,36.58216159477036,0.0,1295.4019066303222,s7
-121.75379190686645,36.58214391332248,0.0,1297.4015152174525,s7
-121.7537962919258,36.58212625244132,0.0,1299.4002469197314,s7
-121.75380075888113,36.58210859787892,0.0,1301.3997436199106,s7
-121.7538053046637,36.58209096236661,0.0,1303.398593007561,s7
-121.75380993195321,36.58207333584134,0.0,1305.3979641710478,s7
-121.75381463864538,36.58205572664496,0.0,1307.3969394881174,s7
-121.75381942622641,36.58203812919489,0.0,1309.3961796078227,s7
-121.75382429364691,36.58202054727863,0.0,1311.3952808907097,s7
-121.75382924110018,36.582002979721956,0.0,1313.394401259229,s7
-121.75383426854482,36.581985426102236,0.0,1315.3936125059786,s7
-121.75383937491699,36.58196788911566,0.0,1317.392628420814,s7
-121.75384456105701,36.58195036471249,0.0,1319.3919302336437,s7
-121.75384982472211,36.58193285880688,0.0,1321.3908592565406,s7
-121.75385516746894,36.58191536438434,0.0,1323.3902307421852,s7
-121.75386058599199,36.58189788986779,0.0,1325.389091918003,s7
-121.75386608235983,36.58188042597637,0.0,1327.3885118949113,s7
-121.7538716523439,36.58186298291725,0.0,1329.3873242031527,s7
-121.75387729829994,36.581845549829865,0.0,1331.386772407982,s7
-121.75388301523073,36.581828138005434,0.0,1333.3855543112845,s7
-121.75388880554559,36.58181073565432,0.0,1335.3850121436258,s7
-121.75389466362827,36.581793354497606,0.0,1337.3837808030987,s7
-121.75390059171386,36.58177598240498,0.0,1339.3832321479495,s7
-121.7539065837123,36.581758630947014,0.0,1341.3820029271628,s7
-121.75391264151116,36.58174128815653,0.0,1343.3814359499918,s7
-121.75391875900485,36.5817239650733,0.0,1345.3802208873374,s7
-121.75392493809092,36.5817066503781,0.0,1347.3796282626604,s7
-121.7539311738113,36.581689354527676,0.0,1349.3784353774965,s7
-121.75393746890157,36.58167206733643,0.0,1351.3778105768615,s7
-121.75394381900706,36.58165479830324,0.0,1353.3766468820186,s7
-121.75395022652587,36.581637538349106,0.0,1355.3759850370811,s7
-121.75395668723408,36.58162029569417,0.0,1357.3748560785252,s7
-121.75396320279344,36.58160306244084,0.0,1359.3741547484062,s7
-121.75396976911418,36.58158584539445,0.0,1361.3730641233503,s7
-121.75397638709595,36.58156863792347,0.0,1363.3723227890698,s7
-121.7539830528546,36.58155144537342,0.0,1365.3712720308022,s7
-121.75398976653221,36.581534262399586,0.0,1367.370491820424,s7
-121.75399652449607,36.581517092905656,0.0,1369.3694806180554,s7
-121.75400332615523,36.58149993279952,0.0,1371.3686638057197,s7
-121.75401016815195,36.58148278460966,0.0,1373.3676903952717,s7
-121.7540170492147,36.58146564542269,0.0,1375.366840284253,s7
-121.75402396626517,36.58144851650011,0.0,1377.3659016419138,s7
-121.75403091740944,36.58143139599634,0.0,1379.3650221813011,s7
-121.75403789984405,36.58141428404377,0.0,1381.364114593989,s7
-121.75404491112653,36.5813971797385,0.0,1383.363209860763,s7
-121.75405194870702,36.581380082232485,0.0,1385.3623290808628,s7
-121.75405900967708,36.58136299142924,0.0,1387.3614031661364,s7
-121.75406609171489,36.58134590565347,0.0,1389.3605450029152,s7
-121.75407319152644,36.581328825487255,0.0,1391.3596015586597,s7
-121.75408030699224,36.581311748571345,0.0,1393.3587620174608,s7
-121.75408743450986,36.58129467605101,0.0,1395.3578040759724,s7
-121.75409457214188,36.58127760500829,0.0,1397.356979835862,s7
-121.7541017160446,36.58126053706246,0.0,1399.3560094172585,s7
-121.75410886445381,36.58124346883061,0.0,1401.355198142986,s7
-121.75411601333582,36.581226402351,0.0,1403.3542162287135,s7
-121.75412316110295,36.581209333832504,0.0,1405.3534167826792,s7
-121.7541303035696,36.581192265717135,0.0,1407.352423246257,s7
-121.75413743934588,36.58117519382625,0.0,1409.3516353702084,s7
-121.7541445641165,36.581158121024494,0.0,1411.35062890658,s7
-121.75415167672068,36.58114104272413,0.0,1413.349853830319,s7
-121.75415877272023,36.5811239622755,0.0,1415.348832158285,s7
-121.75416585123598,36.58110687462589,0.0,1417.3480718499939,s7
-121.75417290770454,36.58108978370059,0.0,1419.3470320877584,s7
-121.7541799415842,36.58107268389987,0.0,1421.3462893613985,s7
-121.75418694817523,36.5810555798366,0.0,1423.3452281396208,s7
-121.75419392733934,36.58103846526405,0.0,1425.3445060900162,s7
-121.75420087423042,36.5810213456016,0.0,1427.3434203753395,s7
-121.75420778917608,36.58100421385818,0.0,1429.3427220210012,s7
-121.75421466717937,36.58098707637235,0.0,1431.3416090001679,s7
-121.75422150908975,36.5809699253177,0.0,1433.3409369349583,s7
-121.75422830976942,36.580952768043865,0.0,1435.3397951958584,s7
-121.75423507062884,36.58093559583408,0.0,1437.3391508548389,s8
-121.75424178641279,36.58091841709506,0.0,1439.337980360727,s8
-121.7542484591184,36.580901222213434,0.0,1441.3373634601974,s8
-121.75425508342454,36.58088402063668,0.0,1443.3361665682244,s8
-121.75426166190367,36.580866801918795,0.0,1445.3355747686894,s8
-121.75426818925155,36.58084957645441,0.0,1447.3343562214277,s8
-121.75427466858027,36.58083233310722,0.0,1449.3337849467046,s8
-121.7542810947207,36.58081508303151,0.0,1451.3325533771642,s8
-121.7542874712309,36.58079781465396,0.0,1453.3319946668987,s8
-121.75429379318187,36.580780539685755,0.0,1455.3307492095123,s8
-121.75430006470822,36.580763246215646,0.0,1457.33020148378,s8
-121.75430628104861,36.58074594655051,0.0,1459.3289332031075,s8
-121.75431244547613,36.5807286278806,0.0,1461.3284036859948,s8
-121.75431854967296,36.58071130238387,0.0,1463.3271222463043,s8
-121.75432458272768,36.5806939535448,0.0,1465.326603838426,s8
-121.75433051695902,36.58067658963179,0.0,1467.325327782181,s8
-121.75433631350207,36.58065918851647,0.0,1469.3247993521393,s8
-121.75434191733443,36.580641753146324,0.0,1471.3235449487263,s8
-121.75434728068159,36.58062426217952,0.0,1473.3229873954822,s8
-121.75435234874129,36.58060671923404,0.0,1475.3218675958612,s8
-121.75435707827641,36.58058911069369,0.0,1477.3212047816726,s8
-121.75436142513091,36.5805714384095,0.0,1479.3205101498966,s8
-121.75436535296345,36.58055370485085,0.0,1481.319551151049,s8
-121.754368831755,36.58053589996764,0.0,1483.3197358266113,s8
-121.7543718318385,36.5805180544587,0.0,1485.3181679877166,s8
-121.75437433816026,36.580500132296834,0.0,1487.3195963113442,s8
-121.75437632610806,36.580482203752986,0.0,1489.317062698727,s8
-121.75437778964849,36.58046419574502,0.0,1491.3196958624478,s8
-121.75437870892797,36.5804462220648,0.0,1493.3159276655445,s8
-121.75437907811315,36.580428170746615,0.0,1495.3193512506678,s8
-121.75437888272371,36.58041019459125,0.0,1497.3142381869045,s8
-121.75437810728913,36.580392150035024,0.0,1499.3178411899319,s8
-121.75437674068479,36.58037421673469,0.0,1501.3116508690287,s8
-121.75437474721224,36.58035623823527,0.0,1503.3146828072418,s8
-121.75437211063615,36.58033839725641,0.0,1505.3085053325785,s8
-121.75436877020557,36.58032056199528,0.0,1507.3101331270468,s8
-121.75436470300356,36.58030287553355,0.0,1509.306266448743,s8
-121.75435986159546,36.580285290411396,0.0,1511.3052105774846,s8
-121.75435425666642,36.580267859299106,0.0,1513.3035239260278,s8
-121.75434790198632,36.580250604328995,0.0,1515.3009831424897,s8
-121.75434079954793,36.5802335219054,0.0,1517.3003544643714,s8
-121.75433297114037,36.580216665524254,0.0,1519.297812448617,s8
-121.75432440056642,36.58020002331341,0.0,1521.2975571298098,s8
-121.75431510256465,36.58018365229842,0.0,1523.2957671659042,s8
-121.75430505883676,36.58016755453788,0.0,1525.2955475777396,s8
-121.75429427807,36.580151778387254,0.0,1527.294504793569,s8
-121.75428274924394,36.58013634188711,0.0,1529.2942447680828,s8
-121.75427047930069,36.58012128602328,0.0,1531.2935728076204,s8
-121.75425746616588,36.580106637619004,0.0,1533.2932675970972,s8
-121.75424372418186,36.58009243321403,0.0,1535.2925737176618,s8
-121.7542292644152,36.58007869711763,0.0,1537.2921337916755,s8
-121.75421412007793,36.58006545564549,0.0,1539.2911971025965,s8
-121.7541983206887,36.58005271692722,0.0,1541.2906398217217,s8
-121.75418191082746,36.580040498856626,0.0,1543.289455400467,s8
-121.75416491731903,36.580028803662564,0.0,1545.2888183670946,s8
-121.75414738666173,36.580017646333616,0.0,1547.2874764140024,s8
-121.75412934311618,36.58000702492719,0.0,1549.2867397013497,s8
-121.75411083906269,36.57999694233865,0.0,1551.2853624125532,s8
-121.75409190648185,36.57998738250285,0.0,1553.2844999257388,s8
-121.75407259404805,36.57997833773205,0.0,1555.283228164548,s8
-121.75405293306255,36.57996979146097,0.0,1557.2821629167795,s8
-121.75403295809352,36.579961731713084,0.0,1559.2811467525478,s8
-121.75401270272359,36.57995414708676,0.0,1561.2798372044606,s8
-121.75399218451969,36.5799470223664,0.0,1563.279162131319,s8
-121.75397144411798,36.57994035118618,0.0,1565.2775822727897,s8
-121.75395048144169,36.57993411521217,0.0,1567.2772723422772,s8
-121.75392934690913,36.579928311966356,0.0,1569.2754107629162,s8
-121.7539080229294,36.57992292084532,0.0,1571.2754547734335,s8
-121.75388657058225,36.579917942145975,0.0,1573.2733275029436,s8
-121.75386495766888,36.57991335455087,0.0,1575.2735302830242,s8
-121.75384325019306,36.57990915883377,0.0,1577.2713388401085,s8
-121.75382140948102,36.57990533517929,0.0,1579.271582103201,s8
-121.75379950092987,36.579901883236566,0.0,1581.2694418449157,s8
-121.75377748432948,36.57989878545931,0.0,1583.2696655826132,s8
-121.75375542159985,36.579896039788906,0.0,1585.2676259535904,s8
-121.7537332736559,36.57989363093015,0.0,1587.2677869409147,s8
-121.75371109726244,36.579891554967084,0.0,1589.2658760212194,s8
-121.75368885623597,36.579889798548336,0.0,1591.265944881479,s8
-121.75366660116369,36.57988835594293,0.0,1593.2641739703822,s8
-121.75364429979508,36.57988721527836,0.0,1595.2641333955587,s8
-121.75362199606477,36.57988636915369,0.0,1597.262501588862,s8
-121.75359966209327,36.579885806645414,0.0,1599.262343726007,s8
-121.75357733509678,36.57988551885566,0.0,1601.260842378923,s8
-121.7535549915646,36.579885495286355,0.0,1603.2605674897347,s8
-121.75353266223694,36.579885725698595,0.0,1605.2591831584298,s8
-121.75351032764557,36.579886199529525,0.0,1607.258797794042,s8
-121.75348801250618,36.57988690531541,0.0,1609.2575151565136,s8
-121.75346570086236,36.579887832003294,0.0,1611.2570306501234,s8
-121.75344341197616,36.57988896696412,0.0,1613.255835156056,s8
-121.75342113279969,36.5798902982934,0.0,1615.2552642880564,s8
-121.75339887769998,36.57989181220672,0.0,1617.254145276459,s8
-121.75337663602147,36.57989349563896,0.0,1619.2534991491884,s8
-121.75335441766977,36.57989533362328,0.0,1621.252451465538,s8
-121.7533322140922,36.57989731169695,0.0,1623.2517354089916,s8
-121.75331003099106,36.579899413745856,0.0,1625.2507563873326,s8
-121.75328786186076,36.57990162388712,0.0,1627.2499715310405,s8
-121.7532657084997,36.5799039253892,0.0,1629.2490558893733,s8
-121.75324356664923,36.57990630230713,0.0,1631.2482054080517,s8
-121.75322143508532,36.57990874003508,0.0,1633.2473442143378,s8
-121.75319931272571,36.57991122845227,0.0,1635.246435988347,s8
-121.75317719690582,36.57991376039812,0.0,1637.2456211598467,s8
-121.75315509005925,36.57991633384511,0.0,1639.2446638448343,s8
-121.75313298861835,36.579918948758,0.0,1641.2438903164361,s8
-121.75311089731721,36.57992160493689,0.0,1643.2428889261485,s8
-121.75308881092329,36.57992430336929,0.0,1645.2421499904672,s8
-121.75306673575288,36.57992704318306,0.0,1647.2411111183899,s8
-121.75304466496894,36.57992982491599,0.0,1649.2403971046367,s9
-121.75302260603307,36.579932646929144,0.0,1651.2393307411473,s9
-121.75300055095185,36.57993550937185,0.0,1653.2386314703244,s9
-121.75297850788186,36.57993840999421,0.0,1655.2375486628464,s9
-121.75295646815148,36.579941348603114,0.0,1657.2368540115983,s9
-121.75293444016091,36.57994432249811,0.0,1659.2357653947338,s9
-121.75291241501839,36.57994733119137,0.0,1661.235066541227,s9
-121.75289040096885,36.57995037169047,0.0,1663.2339814749032,s9
-121.75286838929821,36.579953443257104,0.0,1665.2332713524527,s9
-121.75284638777543,36.57995654275732,0.0,1667.2321972738093,s9
-121.75282438818365,36.57995966926,0.0,1669.231470689406,s9
-121.75280239758345,36.57996281963027,0.0,1671.230413014581,s9
-121.75278040848536,36.57996599280812,0.0,1673.2296671184151,s9
-121.75275842711086,36.57996918579028,0.0,1675.2286290772042,s9
-121.75273644683304,36.579972397461795,0.0,1677.2278630351655,s9
-121.75271447299737,36.579975625051816,0.0,1679.2268453364557,s9
-121.75269249987979,36.579978867453555,0.0,1681.2260594910676,s9
-121.7526705319598,36.579982122143036,0.0,1683.2250618986907,s9
-121.75264856440387,36.579985388012624,0.0,1685.2242567092376,s9
-121.75262660084684,36.5799886627699,0.0,1687.2232785293356,s9
-121.75260463731321,36.579991945289194,0.0,1689.2224549712578,s9
-121.75258267663109,36.57999523348988,0.0,1691.221495382963,s9
-121.75256071563962,36.579998526217466,0.0,1693.2206546887182,s9
-121.75253875641152,36.580001821583224,0.0,1695.2197122831092,s9
-121.75251679654573,36.5800051184237,0.0,1697.2188558478454,s9
-121.752494837449,36.580008415148406,0.0,1699.2179293117408,s9
-121.75247287746559,36.58001171079579,0.0,1701.2170588362,s9
-121.75245091749937,36.58001500446378,0.0,1703.2161465948057,s9
-121.75242895662639,36.580018295648664,0.0,1705.2152636982964,s9
-121.75240699523887,36.580021583770986,0.0,1707.21436393552,s9
-121.75238503297815,36.58002486838918,0.0,1709.2134699941084,s9
-121.75236306974149,36.580028149030134,0.0,1711.2125814319181,s9
-121.75234110564956,36.58003142518651,0.0,1713.2116774909905,s9
-121.7523191401482,36.580034696450966,0.0,1715.2107988610703,s9
-121.7522971737872,36.58003796224229,0.0,1717.2098856155476,s9
-121.75227520559336,36.58004122219457,0.0,1719.2090162533557,s9
-121.75225323651425,36.580044475641905,0.0,1721.2080942407672,s9
-121.7522312651789,36.58004772224089,0.0,1723.2072336617618,s9
-121.75220929291251,36.58005096123013,0.0,1725.2063029601823,s9
